rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold
3.0,2.0,76,-23.5429916,-46.6536856,884664,1,35.0,1
3.0,2.0,101,-23.5245159,-46.6978002,911979,2,141.8164892315331,0
4.0,4.0,340,-23.5859859,-46.6865382,4257060,2,265.68015529597204,0
2.0,1.0,52,-23.5526306,-46.6515889,691185,3,50.240131523090774,0
4.0,4.0,311,-23.6241001,-46.7357083,1460960,2,9.0,1
2.0,2.0,115,-23.6324194,-46.7383636,1370600,3,168.12772062053355,0
3.0,2.0,70,-23.5076094,-46.6736237,338695,1,129.0,1
3.0,3.0,171,-23.556137,-46.6044715,1149150,1,9.0,1
3.0,2.0,105,-23.5986007,-46.7243686,772830,1,5.0,1
3.0,2.0,257,-23.5435253,-46.6606854,2995550,2,58.38289033340414,0
4.0,2.0,146,-23.5643327,-46.6637262,1770140,2,277.9643963435312,0
3.0,1.0,69,-23.501079,-46.7002475,377716,1,8.0,1
4.0,4.0,260,-23.6364718,-46.7276921,2927260,1,54.42226341846154,0
3.0,1.0,215,-23.5813173,-46.687569,3896130,3,85.0,1
3.0,2.0,250,-23.5412996,-46.6585112,2417500,3,33.0,1
3.0,1.0,120,-23.5685294,-46.6236332,645492,3,44.413344304411815,0
3.0,3.0,233,-23.538433,-46.682842,2530230,1,6.0,1
2.0,2.0,63,-23.607068,-46.6109714,658365,3,80.9138889380621,0
4.0,4.0,236,-23.535488,-46.6720945,2838510,3,347.93231198135027,0
3.0,1.0,142,-23.5667951,-46.6568951,1145750,1,63.0,1
1.0,2.0,106,-23.5578138,-46.680547,1328140,1,240.93770336799562,0
2.0,2.0,54,-23.5695177,-46.6940698,681642,3,102.0,1
3.0,1.0,187,-23.5759417,-46.6465502,2152680,3,143.25614654869574,0
3.0,1.0,85,-23.5615661,-46.6904862,822328,1,202.0,1
2.0,1.0,65,-23.5323612,-46.6919933,766071,2,284.6063197471303,0
3.0,2.0,91,-23.6003789,-46.6205955,821285,2,33.047795627293596,0
3.0,1.0,80,-23.5564092,-46.5968867,603740,3,122.10321823467305,0
3.0,2.0,105,-23.5638596,-46.5843757,777651,1,203.88196721594295,0
3.0,1.0,160,-23.5640727,-46.6226194,1353910,1,38.0,1
2.0,1.0,72,-23.6055203,-46.6674577,722438,2,32.73630156682814,0
3.0,3.0,202,-23.553379,-46.568658,1246140,1,13.0,1
4.0,3.0,180,-23.6118743,-46.725388,744210,1,2.0,1
3.0,2.0,100,-23.557916,-46.6633,1251190,3,146.7384959040474,0
3.0,1.0,147,-23.5626587,-46.6804337,1445810,1,231.70326867386623,0
2.0,2.0,66,-23.5945758,-46.6111696,691612,2,23.0,1
4.0,3.0,142,-23.5271479,-46.7355417,1437950,3,24.0,1
1.0,1.0,50,-23.5557816,-46.6743085,592285,2,162.18571309433543,0
1.0,1.0,29,-23.556794,-46.652293,219560,3,4.0,1
2.0,1.0,45,-23.5857,-46.6125656,296055,1,44.0,1
3.0,3.0,202,-23.6287936,-46.6354554,2017980,3,88.41406303601792,0
4.0,4.0,296,-23.634433,-46.731842,2286000,3,158.30248949219703,0
3.0,1.0,130,-23.5649327,-46.6613882,1796560,1,12.368316481968563,0
4.0,5.0,430,-23.6208851,-46.7330789,2365810,3,255.0,1
3.0,2.0,150,-23.5707437,-46.6554384,1657070,1,81.0,1
3.0,2.0,112,-23.5355618,-46.6677703,1084350,2,43.0,1
2.0,2.0,48,-23.5668939,-46.5801905,314850,3,23.0,1
4.0,4.0,220,-23.6119793,-46.707928,1984830,3,347.15006157519707,0
1.0,1.0,55,-23.5986781,-46.677015,920300,3,44.66497526887761,0
3.0,2.0,100,-23.6020796,-46.6705889,1177150,3,4.302661827221312,0
2.0,1.0,60,-23.5670489,-46.6446454,621483,1,1.8124689937614669,0
3.0,1.0,246,-23.5455719,-46.6502271,2756770,1,132.0,1
4.0,2.0,167,-23.52199,-46.72237,1391340,2,192.0,1
3.0,1.0,129,-23.5637221,-46.6806726,1609350,2,296.0548498463355,0
4.0,2.0,245,-23.5806402,-46.6872738,4720320,2,192.3074559394711,0
3.0,1.0,170,-23.5368159,-46.6689473,1264870,2,41.0,1
3.0,2.0,170,-23.5331859,-46.6743261,1297550,3,223.0,1
3.0,1.0,130,-23.5703121,-46.6528344,1424640,1,115.0,1
3.0,2.0,220,-23.607239,-46.629017,2090610,2,343.8301202208204,0
2.0,2.0,98,-23.5358489,-46.6605271,1471860,3,285.96592832209376,0
3.0,3.0,250,-23.5393881,-46.6594489,2909990,3,235.28347287774142,0
3.0,1.0,163,-23.5619042,-46.6682721,2140010,2,98.0,1
4.0,3.0,290,-23.5472486,-46.6858482,2382490,3,164.79394766089038,0
3.0,2.0,260,-23.5480263,-46.6574125,2250010,2,223.45433966209336,0
2.0,1.0,64,-23.5592723,-46.6337432,812695,2,226.43587004290836,0
3.0,3.0,240,-23.5337276,-46.7148282,2011540,2,24.0,1
3.0,2.0,80,-23.6104915,-46.7348167,573559,2,30.11167426723203,0
4.0,2.0,333,-23.5657253,-46.6463678,2224160,2,82.0,1
1.0,1.0,49,-23.6176824,-46.6949631,579313,2,223.0,1
1.0,1.0,98,-23.6069955,-46.69516,1278860,2,43.0,1
3.0,2.0,270,-23.5664444,-46.6534855,2714480,2,13.0,1
4.0,4.0,142,-23.6038957,-46.6724108,2175750,2,93.37005422252552,0
2.0,1.0,127,-23.5751187,-46.6469887,1250990,1,91.0,1
2.0,1.0,48,-23.5548134,-46.67565,645330,3,53.333014199365316,0
2.0,1.0,80,-23.5539395,-46.6901828,773956,2,112.0,1
3.0,2.0,117,-23.6180004,-46.7368052,833196,1,63.02735356881246,0
4.0,3.0,142,-23.5271479,-46.7355417,1437950,2,286.0,1
2.0,1.0,49,-23.5197194,-46.7242167,489028,1,98.0,1
2.0,2.0,60,-23.5295045,-46.6869219,616211,1,12.0,1
3.0,2.0,86,-23.557134,-46.5979929,674382,3,39.0,1
4.0,4.0,250,-23.5604978,-46.6990308,2585730,3,64.90724777235671,0
3.0,1.0,155,-23.5480887,-46.6570752,1498680,1,11.0,1
3.0,1.0,130,-23.5715181,-46.6523837,1040100,1,27.0,1
4.0,4.0,355,-23.5516135,-46.6991064,4296040,3,215.0573370789465,0
1.0,1.0,48,-23.623195,-46.735993,491980,1,106.32897144750261,0
3.0,1.0,180,-23.611696,-46.684866,2975400,1,237.2311218710273,0
1.0,1.0,37,-23.6127884,-46.6627177,550150,2,130.15218875248794,0
3.0,2.0,112,-23.6029828,-46.6588312,1466910,2,158.71234173674304,0
2.0,1.0,70,-23.6317693,-46.6371466,508533,2,16.0,1
4.0,2.0,230,-23.5364437,-46.660643,2577470,3,307.3623254412409,0
1.0,1.0,48,-23.5521469,-46.6958252,584193,2,25.0,1
4.0,3.0,240,-23.5615145,-46.667206,2694800,1,356.1541409531841,0
3.0,2.0,94,-23.6095009,-46.7379694,691340,2,75.0,1
2.0,1.0,73,-23.5520077,-46.6890561,525212,1,41.0,1
4.0,4.0,314,-23.610753,-46.6811536,3183230,2,230.86726693650112,0
2.0,1.0,123,-23.5716359,-46.6164866,1150900,3,285.42779285162567,0
2.0,1.0,89,-23.5783191,-46.6509243,814087,3,52.70695225665453,0
3.0,3.0,165,-23.5592316,-46.669368,2420570,2,26.215158826416776,0
4.0,5.0,336,-23.6265506,-46.685373,4551420,3,180.39661213736707,0
3.0,1.0,142,-23.532924,-46.658982,1272290,1,84.9551670105213,0
3.0,2.0,95,-23.5319574,-46.7288623,971497,1,26.554998323855244,0
3.0,3.0,142,-23.6107827,-46.7325008,1134070,2,329.9677912059131,0
2.0,1.0,66,-23.5382844,-46.670641,613886,2,139.0,1
5.0,3.0,240,-23.6008114,-46.6708698,2958680,1,111.64927515222259,0
4.0,4.0,220,-23.554153,-46.7142958,2956040,1,40.67086923239551,0
1.0,1.0,40,-23.6188346,-46.6853719,579142,1,19.85424140950096,0
2.0,3.0,174,-23.5621443,-46.6655198,2632470,2,6.0,1
4.0,3.0,220,-23.5727375,-46.6574288,2397020,2,118.16182129674581,0
4.0,5.0,255,-23.6067234,-46.6348697,2303140,3,91.0,1
1.0,2.0,51,-23.6174935,-46.7354312,378637,2,5.0,1
4.0,4.0,298,-23.6117798,-46.7368069,2151670,3,187.85015672258157,0
3.0,3.0,125,-23.5797239,-46.6927774,2953670,3,180.16403525355835,0
3.0,1.0,145,-23.5617169,-46.6744165,1438450,1,16.0,1
1.0,1.0,40,-23.5814181,-46.6825811,495143,2,228.26965025638148,0
3.0,1.0,70,-23.63904,-46.735637,448523,2,114.28675797008101,0
4.0,3.0,145,-23.6124413,-46.6837438,1627290,3,1.0,1
4.0,4.0,174,-23.532091,-46.7150382,1885410,3,21.54117427241877,0
3.0,2.0,94,-23.524608,-46.7020477,834218,3,55.0,1
4.0,3.0,256,-23.5877407,-46.6863023,3633670,3,183.42814975714595,0
2.0,1.0,65,-23.5701423,-46.6514961,881018,1,217.76085272736844,0
3.0,2.0,160,-23.6312749,-46.6390457,1198470,3,158.527538625815,0
3.0,1.0,120,-23.5541501,-46.6820875,1017450,1,91.0,1
1.0,1.0,41,-23.635808,-46.635337,304014,3,52.0,1
2.0,1.0,75,-23.5304874,-46.6878238,658037,1,206.0,1
5.0,4.0,383,-23.6270591,-46.6695079,4051010,3,47.961674303156485,0
2.0,1.0,70,-23.6470444,-46.6665274,500243,2,212.0,1
3.0,2.0,97,-23.6278079,-46.7303536,622378,1,56.0,1
4.0,5.0,281,-23.5380981,-46.678187,3372000,1,86.08347096781579,0
3.0,1.0,60,-23.5710051,-46.6062829,587934,1,120.2225468938502,0
2.0,1.0,72,-23.6224097,-46.6627344,663140,3,27.0,1
3.0,1.0,110,-23.5375174,-46.6773057,817958,2,16.0,1
1.0,1.0,40,-23.556343,-46.65546,419385,2,14.0,1
3.0,1.0,72,-23.4973071,-46.6437934,689024,2,243.98421037899982,0
1.0,1.0,77,-23.5835204,-46.675571,1078200,1,303.91552988397336,0
3.0,3.0,150,-23.5617061,-46.6782262,2112550,1,237.41591226514558,0
2.0,1.0,90,-23.532896,-46.659249,832507,1,11.0,1
3.0,4.0,288,-23.5280556,-46.7177778,3316090,1,79.0,1
3.0,2.0,87,-23.5959153,-46.6745188,1315600,3,82.72599025335414,0
3.0,1.0,98,-23.5411395,-46.6573473,1098230,1,55.38889394446193,0
2.0,1.0,70,-23.5518245,-46.6979981,706396,3,51.0,1
4.0,2.0,153,-23.6274078,-46.6720368,1321900,2,80.0,1
1.0,1.0,66,-23.5908284,-46.634114,927942,2,267.66415710441754,0
3.0,1.0,135,-23.6219499,-46.6032066,665925,2,16.0,1
4.0,3.0,192,-23.6031519,-46.6688462,2475290,2,137.64455348929246,0
3.0,3.0,246,-23.57265,-46.6349156,2692620,1,14.314934503128928,0
2.0,1.0,65,-23.5718805,-46.6574089,804771,3,262.95370291130286,0
3.0,2.0,122,-23.586532,-46.632633,1237110,3,205.18407413143228,0
3.0,3.0,141,-23.612312,-46.631945,1418100,1,144.0,1
2.0,2.0,114,-23.5465714,-46.6921247,1593640,2,106.21243613727634,0
4.0,2.0,125,-23.5474626,-46.5698424,920531,1,326.18089380545143,0
2.0,1.0,85,-23.5951189,-46.6008568,559215,2,120.0,1
3.0,2.0,180,-23.6135417,-46.663087,1994630,3,349.51069545741,0
1.0,1.0,50,-23.6453107,-46.7036605,595606,3,204.59205588176536,0
4.0,2.0,135,-23.6074499,-46.6910836,1877530,2,65.17145225401896,0
4.0,1.0,296,-23.5646736,-46.6486273,2036960,2,62.0,1
4.0,4.0,236,-23.606866,-46.670589,3028230,1,122.0,1
3.0,2.0,110,-23.544954,-46.688534,1270800,2,103.907890965996,0
4.0,3.0,187,-23.5453503,-46.6859028,2401240,2,157.38491310167322,0
3.0,1.0,135,-23.580249,-46.640187,1246210,2,3.0136199337410963,0
2.0,1.0,57,-23.5335492,-46.6897139,711195,3,317.90322756474615,0
4.0,2.0,205,-23.5915247,-46.675549,3455510,3,158.3620218232455,0
3.0,1.0,136,-23.5658531,-46.6447862,1113610,2,24.0,1
2.0,1.0,97,-23.5593448,-46.6507949,935111,3,87.0,1
3.0,2.0,90,-23.533272,-46.65817,683256,2,288.2468090498023,0
3.0,2.0,105,-23.556137,-46.6044715,705617,1,14.199470451160323,0
3.0,1.0,90,-23.5485789,-46.656023,930706,1,158.0,1
3.0,3.0,130,-23.5442897,-46.7050181,1261450,2,235.24175428392863,0
2.0,1.0,47,-23.633358,-46.7379012,370926,1,21.0,1
3.0,2.0,100,-23.6063956,-46.6355905,893595,1,101.2215136492376,0
1.0,1.0,38,-23.5409841,-46.6838043,492238,3,322.131125940998,0
3.0,2.0,107,-23.611516,-46.6928988,1459260,1,178.37894444782384,0
2.0,1.0,51,-23.610279,-46.704131,387125,2,49.0,1
3.0,1.0,85,-23.5820406,-46.6720599,814858,2,35.42372060008785,0
4.0,3.0,124,-23.6100494,-46.7070565,916147,2,27.0,1
4.0,2.0,117,-23.641774,-46.7201059,1266570,3,63.365975850823396,0
3.0,3.0,208,-23.5394916,-46.6704893,2292250,1,194.1675909078943,0
4.0,4.0,400,-23.5366488,-46.6622328,4268650,2,59.258437631358355,0
3.0,2.0,127,-23.4918603,-46.6370748,794437,2,8.0,1
3.0,2.0,100,-23.5862148,-46.6053727,743513,2,44.0,1
3.0,2.0,115,-23.5821329,-46.7187627,609255,2,34.0,1
1.0,1.0,50,-23.601446,-46.717651,448240,2,1.4136070036766268,0
2.0,1.0,59,-23.534479,-46.653484,368825,3,105.26456066240559,0
2.0,1.0,70,-23.5980131,-46.6808905,815485,3,310.8271658208457,0
2.0,1.0,65,-23.6280319,-46.6647192,715888,3,18.155643011861468,0
4.0,3.0,120,-23.5855557,-46.62965,923744,3,80.97555113023975,0
2.0,1.0,89,-23.6038932,-46.6740349,1001130,2,71.07600444324757,0
1.0,1.0,41,-23.5554188,-46.6461145,510213,3,43.0,1
3.0,1.0,105,-23.5850585,-46.6077254,690796,1,119.0,1
4.0,4.0,440,-23.5616001,-46.6470429,3255450,1,172.11289214289613,0
2.0,1.0,60,-23.5578677,-46.5915766,397447,3,148.74150335010881,0
3.0,2.0,125,-23.6102962,-46.6322525,915035,2,139.09942304984335,0
3.0,2.0,82,-23.541639,-46.6943393,839747,2,16.0,1
2.0,2.0,110,-23.6034518,-46.6670068,1281590,3,34.0,1
2.0,1.0,98,-23.5682602,-46.6538897,1074510,1,225.0,1
1.0,1.0,38,-23.53932,-46.650877,496476,2,65.0,1
2.0,1.0,48,-23.5212233,-46.7299256,496613,1,149.1482150685955,0
3.0,2.0,115,-23.6340126,-46.7323846,635274,2,114.0,1
3.0,2.0,79,-23.590852,-46.6228726,981468,3,26.930018013490905,0
3.0,2.0,88,-23.5463906,-46.5697004,619569,2,38.0,1
4.0,4.0,246,-23.5767089,-46.602818,2129690,1,196.89784099206204,0
2.0,3.0,250,-23.5419411,-46.6980079,3314000,1,359.82024271548664,0
3.0,1.0,156,-23.5461047,-46.6529035,1407210,2,1.3681217062493278,0
3.0,2.0,98,-23.594104,-46.648007,926076,2,23.183912101740813,0
3.0,3.0,138,-23.6029259,-46.6656252,1966080,3,196.23897686131573,0
3.0,2.0,201,-23.5793862,-46.6923262,2813610,1,109.89108966896731,0
4.0,4.0,250,-23.6098875,-46.6571815,3334010,3,67.23587582702693,0
3.0,2.0,130,-23.5824195,-46.6868664,3071820,1,263.7327983502929,0
3.0,2.0,139,-23.5956199,-46.6311484,1217230,1,2.0,1
3.0,2.0,100,-23.628745,-46.6362374,834933,2,2.0,1
1.0,1.0,60,-23.5772661,-46.6505307,611918,3,247.0,1
3.0,1.0,141,-23.588921,-46.7186199,783239,2,0.3049262501114436,0
3.0,2.0,93,-23.5566683,-46.6777917,809160,2,152.36183945625945,0
3.0,2.0,125,-23.6220812,-46.673386,1210770,3,79.0,1
2.0,2.0,90,-23.6082342,-46.6611368,1444320,1,80.8896917270599,0
1.0,1.0,40,-23.5557767,-46.659048,362833,1,25.703320929321837,0
4.0,3.0,195,-23.6091609,-46.7349482,1810280,3,104.38517185775974,0
3.0,3.0,136,-23.5597889,-46.6641258,1693700,3,164.0,1
3.0,1.0,98,-23.5675238,-46.656839,1144280,2,99.0,1
3.0,2.0,105,-23.5684633,-46.6331202,888504,1,103.65753009185131,0
3.0,3.0,210,-23.5675918,-46.6468828,1998240,2,97.0,1
2.0,2.0,95,-23.6262328,-46.6942836,1056640,2,145.64866131027304,0
2.0,1.0,76,-23.5684046,-46.6348428,573455,3,218.0,1
3.0,2.0,159,-23.5673785,-46.6544553,2455690,2,155.34264371771735,0
4.0,3.0,185,-23.5959131,-46.6312438,2156860,2,26.0,1
3.0,2.0,95,-23.5240545,-46.7313193,686648,2,102.0,1
4.0,4.0,281,-23.553675,-46.663283,4818180,1,332.1285109539891,0
3.0,2.0,100,-23.5827519,-46.6058472,617277,2,47.0,1
2.0,2.0,92,-23.5649674,-46.6598304,1370990,3,178.07301398313274,0
4.0,4.0,320,-23.5269426,-46.698188,3316150,2,116.0,1
3.0,1.0,95,-23.5031372,-46.639412,416168,3,27.0,1
1.0,1.0,53,-23.5529791,-46.6510896,1022370,2,98.66974614993288,0
3.0,1.0,87,-23.5883999,-46.6401153,616294,1,43.90409763443603,0
3.0,2.0,98,-23.6013777,-46.6493273,1377290,3,151.97988415878174,0
3.0,1.0,86,-23.5960514,-46.6773867,911978,1,29.737619975251867,0
2.0,2.0,140,-23.5880953,-46.6796849,2798350,2,281.077504473689,0
3.0,3.0,113,-23.629459,-46.7351384,801571,1,80.98140990902047,0
2.0,2.0,200,-23.5909149,-46.7300387,1299440,1,13.0,1
3.0,2.0,100,-23.5222747,-46.7111776,908995,3,18.0,1
3.0,2.0,153,-23.6158173,-46.6224664,1066350,1,11.923711369016225,0
1.0,1.0,45,-23.6023959,-46.6732955,658968,3,248.4754333881576,0
2.0,1.0,100,-23.5705885,-46.652962,1193600,1,48.0,1
2.0,1.0,83,-23.6256294,-46.687598,767416,2,61.544049169034956,0
3.0,3.0,190,-23.5391062,-46.6681418,1542590,2,65.33946746346105,0
3.0,2.0,140,-23.5529791,-46.6510896,2700610,2,308.37965582757363,0
1.0,1.0,30,-23.5581227,-46.6806149,407140,3,38.94207057018945,0
1.0,1.0,40,-23.5584952,-46.6762096,555859,3,248.7709212955498,0
3.0,1.0,94,-23.5637561,-46.6821003,1054250,1,2.736575929080045,0
3.0,2.0,187,-23.6462863,-46.7000915,1223760,1,14.0,1
4.0,3.0,197,-23.6279769,-46.7304847,1011640,3,2.0,1
4.0,2.0,160,-23.5249979,-46.7309089,1508120,2,225.08821816223866,0
1.0,1.0,32,-23.5683698,-46.6555783,377531,1,15.0,1
4.0,2.0,150,-23.6373937,-46.6319097,1482870,2,31.678659695797325,0
3.0,3.0,172,-23.6209808,-46.6855781,1962650,3,135.71482724643096,0
3.0,3.0,149,-23.5888577,-46.718565,1516070,3,162.42885559713542,0
3.0,2.0,210,-23.5661566,-46.6668571,2779570,1,249.74324731531593,0
4.0,4.0,277,-23.5893134,-46.6849571,4347780,2,79.93879834871113,0
3.0,1.0,110,-23.537795,-46.6777663,1063140,2,205.07702111005636,0
3.0,2.0,165,-23.6105308,-46.6804342,1123630,1,35.0,1
1.0,1.0,90,-23.6051031,-46.6706951,1093100,1,63.97580910101967,0
3.0,3.0,136,-23.601034,-46.652887,976408,2,33.0,1
3.0,3.0,80,-23.5652032,-46.6221049,721644,1,345.41203666505277,0
2.0,1.0,60,-23.535024,-46.703069,460714,3,75.0,1
2.0,2.0,123,-23.6011079,-46.7161175,1510090,1,342.0565639559689,0
4.0,3.0,237,-23.6256943,-46.7183279,2824620,2,301.16687066541834,0
4.0,2.0,228,-23.5441681,-46.6578767,2059300,3,14.575696806743865,0
1.0,1.0,42,-23.5965959,-46.6056088,276318,1,43.0,1
3.0,3.0,193,-23.542614,-46.7264549,2682380,1,89.18918292143904,0
4.0,3.0,305,-23.6264195,-46.707108,3251540,3,281.445449174315,0
2.0,1.0,120,-23.6053022,-46.6372463,1216500,2,131.29725256727357,0
3.0,2.0,105,-23.635596,-46.732716,704506,1,150.0,1
4.0,5.0,210,-23.6237596,-46.7360964,1063360,3,100.0,1
4.0,3.0,207,-23.5928802,-46.668027,2976530,1,176.98415536355412,0
2.0,2.0,150,-23.5927218,-46.6741193,1962420,2,31.0,1
4.0,4.0,267,-23.5484416,-46.7010224,3554670,1,74.0,1
3.0,2.0,270,-23.6319506,-46.7395479,1643320,1,38.0,1
3.0,1.0,190,-23.5645495,-46.6502513,1464030,2,75.0,1
3.0,1.0,110,-23.6054736,-46.6723749,1046570,2,135.0,1
4.0,2.0,260,-23.5376993,-46.6545294,2105100,3,97.24529083830554,0
3.0,2.0,107,-23.549042,-46.6577123,1245510,1,53.61400413172808,0
3.0,1.0,63,-23.6284703,-46.6017786,482389,1,53.0,1
3.0,1.0,72,-23.5197194,-46.7242167,718572,3,193.18687968320046,0
4.0,2.0,180,-23.5732793,-46.6503677,2072100,1,39.77081719424858,0
1.0,1.0,38,-23.6470516,-46.6627158,211209,3,21.0,1
1.0,1.0,40,-23.6071061,-46.6566474,429818,2,152.0,1
3.0,1.0,100,-23.54547,-46.6939958,930097,2,24.536229316291106,0
4.0,5.0,240,-23.5359102,-46.6785084,2647900,1,90.0,1
3.0,3.0,170,-23.5356269,-46.6604139,2541520,1,104.89385626513796,0
3.0,3.0,135,-23.6168474,-46.7315987,712808,3,39.0,1
4.0,3.0,161,-23.5516135,-46.6991064,1948340,1,66.1662498373208,0
5.0,2.0,460,-23.5646736,-46.6486273,3165540,3,5.78227234945262,0
3.0,1.0,74,-23.5906594,-46.7214394,470997,2,25.0,1
2.0,1.0,98,-23.5755355,-46.6492823,1128140,1,76.03357895092195,0
4.0,3.0,225,-23.5222092,-46.7278716,1706940,2,170.66264723598894,0
3.0,2.0,160,-23.6123964,-46.7294402,830121,1,27.0,1
3.0,4.0,166,-23.568759,-46.6370189,2043550,3,40.0,1
4.0,3.0,177,-23.5701825,-46.6353707,1182400,2,47.0,1
3.0,1.0,90,-23.6355489,-46.6400291,574168,3,51.0,1
3.0,2.0,237,-23.5689185,-46.6642567,3476820,2,214.33909969822463,0
4.0,3.0,240,-23.574942,-46.6494169,2675880,3,89.92116282222423,0
4.0,3.0,205,-23.5767064,-46.6480259,2092140,1,30.539948882459033,0
3.0,2.0,110,-23.6109025,-46.6608563,1190320,2,9.0,1
3.0,2.0,90,-23.6014039,-46.6465618,744904,1,1.0,1
2.0,3.0,140,-23.5939891,-46.6710167,2560580,3,157.06760156321883,0
4.0,4.0,181,-23.5637985,-46.5971613,1365960,3,30.156132369566464,0
2.0,1.0,59,-23.5362727,-46.6832381,570230,3,31.0,1
2.0,3.0,200,-23.5499502,-46.6901484,2253400,1,5.0,1
2.0,2.0,204,-23.587699,-46.674154,3410010,2,54.67046793063384,0
1.0,1.0,28,-23.5671384,-46.6542225,372798,1,11.675749892930298,0
4.0,4.0,300,-23.55068,-46.719099,3465200,1,310.0,1
4.0,2.0,120,-23.6115914,-46.6813342,1096220,2,34.0,1
2.0,1.0,50,-23.5308766,-46.6547498,505175,3,272.8912681959587,0
3.0,1.0,136,-23.564237,-46.69149,1256980,3,118.0,1
3.0,1.0,136,-23.5629839,-46.6522473,1154910,1,55.0,1
2.0,1.0,65,-23.6174057,-46.6346784,435396,2,110.0,1
3.0,1.0,300,-23.5687661,-46.6878087,3049980,1,246.1297399233745,0
3.0,2.0,114,-23.5333734,-46.668047,1721270,3,55.28331264743616,0
3.0,2.0,102,-23.6135309,-46.6627197,1086580,3,17.07478597343776,0
4.0,3.0,235,-23.6177356,-46.7371884,1642950,1,234.4134843775585,0
2.0,1.0,63,-23.5642755,-46.6552975,613642,2,46.92590179438131,0
3.0,2.0,156,-23.6036231,-46.6677712,1615140,3,34.0,1
1.0,1.0,90,-23.6146688,-46.6385506,689481,3,342.2378988788836,0
2.0,1.0,74,-23.5587624,-46.5941499,464597,1,30.0,1
4.0,4.0,267,-23.6360052,-46.7353947,2243320,2,80.36466578935192,0
3.0,1.0,131,-23.528547,-46.676826,734661,3,82.0,1
3.0,1.0,112,-23.5606069,-46.6650125,1342970,3,296.64428483208746,0
2.0,1.0,77,-23.5694927,-46.6368942,651570,1,2.0,1
4.0,4.0,211,-23.5868835,-46.6802135,2744100,1,104.77886976649859,0
3.0,2.0,74,-23.527763,-46.6632711,798130,2,57.0,1
1.0,1.0,70,-23.6331923,-46.6910387,833848,3,27.0,1
2.0,1.0,52,-23.5611669,-46.578667,313640,3,46.0,1
3.0,3.0,179,-23.59501,-46.667215,2843700,3,296.41795676515824,0
4.0,3.0,327,-23.5627533,-46.6611511,4859320,2,255.22577850063257,0
1.0,1.0,75,-23.547278,-46.6885995,613372,2,9.0,1
2.0,1.0,44,-23.6325527,-46.6903552,224014,1,44.0,1
2.0,1.0,75,-23.5859497,-46.7199379,499316,2,16.0,1
4.0,4.0,480,-23.5699957,-46.7075217,3020550,1,166.9591250178807,0
3.0,2.0,86,-23.570243,-46.622147,711196,3,19.850825403016042,0
3.0,1.0,150,-23.5906594,-46.7214394,954724,2,111.0,1
4.0,4.0,200,-23.6238873,-46.6746778,1852590,3,140.26044593976505,0
4.0,3.0,167,-23.6245999,-46.6852824,1991330,3,99.0,1
1.0,2.0,88,-23.6101496,-46.6817533,955990,2,12.351163773756415,0
3.0,2.0,140,-23.5933942,-46.6069907,1125870,2,293.25728450084847,0
3.0,3.0,139,-23.5899612,-46.628627,1021850,2,92.0,1
3.0,2.0,98,-23.5390915,-46.7047969,840196,2,97.0,1
4.0,4.0,238,-23.5815593,-46.6778332,4196610,3,113.76332463958225,0
3.0,3.0,290,-23.5636684,-46.6498962,2696110,3,352.3639388397251,0
2.0,1.0,70,-23.603222,-46.62092,486301,2,7.0,1
2.0,2.0,120,-23.566573,-46.6982949,1605450,2,126.56968212871267,0
3.0,2.0,333,-23.5242893,-46.6928267,2350090,3,11.450646041464756,0
4.0,4.0,291,-23.6020931,-46.6720581,3775170,3,249.08374356436397,0
2.0,1.0,58,-23.5929255,-46.6427635,521469,1,50.0,1
2.0,1.0,60,-23.532846,-46.659191,551222,1,142.11517436730375,0
2.0,1.0,72,-23.5910282,-46.649307,933369,3,88.0,1
2.0,1.0,120,-23.5360446,-46.6698452,1116160,1,12.0,1
3.0,2.0,83,-23.5779869,-46.6436593,1012700,1,62.068477944731576,0
4.0,4.0,200,-23.628344,-46.7236918,1694600,3,59.0,1
4.0,3.0,285,-23.5360305,-46.661922,2996250,3,34.83292295309437,0
1.0,1.0,64,-23.5910282,-46.649307,829661,3,281.50686179983325,0
2.0,1.0,52,-23.5908325,-46.7187143,733404,3,320.37958470929215,0
2.0,1.0,70,-23.6034865,-46.6302222,476723,1,46.0,1
3.0,3.0,155,-23.6107681,-46.6593185,1754020,2,3.0141350124756405,0
2.0,1.0,60,-23.5987645,-46.6400348,461341,1,26.144351675987224,0
2.0,1.0,78,-23.5875003,-46.6773383,890965,1,141.0,1
4.0,1.0,162,-23.5713184,-46.6349529,1123800,2,43.0,1
3.0,1.0,180,-23.5718296,-46.6565191,2100490,1,198.16962243286645,0
1.0,1.0,36,-23.594433,-46.6806411,615663,3,151.44682713399595,0
2.0,2.0,68,-23.5574793,-46.6785474,673223,2,33.598554763907295,0
3.0,2.0,98,-23.5340864,-46.6918858,955442,3,88.26957932741593,0
4.0,4.0,220,-23.5910361,-46.6711475,3099450,3,30.269137987121468,0
3.0,1.0,128,-23.4950008,-46.6257118,597060,1,5.0,1
3.0,3.0,186,-23.5659305,-46.6549647,2973830,3,193.47597195420647,0
4.0,4.0,232,-23.606928,-46.663592,2247780,3,115.69285141399935,0
4.0,3.0,156,-23.6048443,-46.6765193,2467750,2,100.45316786489025,0
