rooms,garages,useful_area,latitude,longitude,value,interior_quality
3.0,2.0,180,-23.594881,-46.6438567,1439320,1
3.0,2.0,220,-23.5669327,-46.6651292,2878700,3
4.0,6.0,360,-23.5748443,-46.6332499,3866290,1
2.0,3.0,181,-23.5532202,-46.6922414,2257180,3
2.0,1.0,100,-23.555355,-46.665102,788973,2
2.0,3.0,90,-23.5533001,-46.6771237,1296070,1
4.0,2.0,163,-23.5311584,-46.7169587,2001160,1
3.0,3.0,160,-23.634509,-46.729274,1201330,2
3.0,1.0,130,-23.5722704,-46.6588004,1483320,2
4.0,4.0,220,-23.5575181,-46.6925485,2390770,3
3.0,2.0,82,-23.6041991,-46.6760577,836778,1
1.0,1.0,45,-23.5566559,-46.6747281,561401,2
2.0,2.0,59,-23.5915056,-46.6343499,738655,3
4.0,3.0,186,-23.5948878,-46.6249496,1477850,3
3.0,2.0,146,-23.5584139,-46.5954518,1081310,3
3.0,2.0,190,-23.5630656,-46.6604243,2787320,3
2.0,1.0,60,-23.60971,-46.613666,483752,2
4.0,2.0,134,-23.540159,-46.6700744,1049300,1
3.0,4.0,130,-23.6277419,-46.7380408,890424,2
2.0,1.0,58,-23.5722146,-46.6390634,286648,3
2.0,1.0,75,-23.5663861,-46.648203,506305,3
2.0,1.0,77,-23.5987549,-46.6686881,776704,1
4.0,3.0,276,-23.6053097,-46.6397215,3156020,1
4.0,3.0,167,-23.541104,-46.685575,1883690,3
2.0,1.0,110,-23.5598229,-46.6607276,1452450,3
1.0,1.0,81,-23.5698518,-46.657059,1581380,2
4.0,5.0,450,-23.6366667,-46.73,2755840,1
1.0,1.0,42,-23.5629829,-46.6326551,459716,2
3.0,3.0,100,-23.5614147,-46.6811806,1307480,2
3.0,2.0,88,-23.6104915,-46.7348167,630915,1
3.0,1.0,108,-23.5658862,-46.6550628,1219980,3
3.0,2.0,102,-23.536618,-46.703061,1096090,2
2.0,1.0,80,-23.603364,-46.620842,538668,3
3.0,2.0,87,-23.5577638,-46.6753561,1303290,1
4.0,5.0,218,-23.5376217,-46.6763754,2719310,1
2.0,2.0,116,-23.6455667,-46.7019597,1327370,2
2.0,1.0,58,-23.5650924,-46.6435065,610838,1
3.0,2.0,120,-23.5614147,-46.6811806,1568970,3
3.0,2.0,77,-23.6059012,-46.6292207,629864,3
2.0,1.0,123,-23.532672,-46.660397,882047,3
3.0,1.0,155,-23.5523913,-46.6552595,1122300,3
5.0,6.0,505,-23.6261676,-46.7224136,3619800,1
4.0,2.0,220,-23.5734823,-46.6470787,2526600,1
3.0,2.0,180,-23.5335442,-46.7147449,1870720,3
2.0,2.0,65,-23.6011079,-46.7161175,798013,2
2.0,2.0,110,-23.601446,-46.717651,986129,2
2.0,1.0,63,-23.6323647,-46.6397452,520182,2
4.0,3.0,160,-23.6006643,-46.729466,1018260,1
2.0,1.0,70,-23.5853245,-46.6423048,629359,1
4.0,5.0,370,-23.5734142,-46.6478235,3929610,2
1.0,1.0,45,-23.5666844,-46.6452525,844111,2
3.0,1.0,160,-23.6038618,-46.6380712,1404210,3
1.0,1.0,31,-23.5961104,-46.6726114,685516,3
3.0,2.0,83,-23.5657128,-46.6450398,723796,2
4.0,3.0,293,-23.5681307,-46.6543315,4298240,3
3.0,4.0,133,-23.5652892,-46.6630318,2219930,3
3.0,2.0,101,-23.5947218,-46.612306,849288,3
3.0,2.0,100,-23.625643,-46.622733,930500,3
3.0,2.0,91,-23.5883301,-46.6366341,831395,1
2.0,1.0,110,-23.5306002,-46.6747077,784592,1
4.0,3.0,240,-23.5742063,-46.6494682,2616060,2
3.0,2.0,242,-23.6239775,-46.690185,1946010,1
3.0,2.0,132,-23.5630487,-46.6594335,1520610,1
3.0,2.0,190,-23.6124041,-46.6441521,1729130,3
3.0,2.0,101,-23.617171,-46.624844,948301,3
4.0,3.0,206,-23.5271707,-46.696204,2357280,3
4.0,3.0,128,-23.6264918,-46.7350165,983150,2
4.0,5.0,373,-23.496029,-46.6358711,3602680,1
3.0,2.0,91,-23.579652,-46.5813599,644655,1
4.0,3.0,238,-23.624777,-46.7353329,1303960,1
2.0,1.0,93,-23.5396672,-46.6715072,865022,1
4.0,4.0,250,-23.5843891,-46.6848337,2896800,3
2.0,1.0,55,-23.5596787,-46.6663101,618197,2
3.0,2.0,78,-23.5855567,-46.7191512,803059,1
4.0,2.0,101,-23.6345666,-46.6384277,973041,2
3.0,1.0,138,-23.564897,-46.648115,1229710,1
3.0,2.0,115,-23.5751308,-46.6351064,973124,3
3.0,1.0,97,-23.6301031,-46.6917101,591280,3
2.0,2.0,65,-23.6015184,-46.6317045,913882,3
4.0,4.0,300,-23.6026753,-46.6731988,3259120,1
2.0,1.0,75,-23.5702895,-46.7275045,374917,1
4.0,4.0,257,-23.6253979,-46.7318808,2158250,3
4.0,3.0,147,-23.6278564,-46.7297823,832523,1
3.0,2.0,75,-23.538659,-46.70504,358039,3
3.0,1.0,87,-23.560612,-46.6695811,1101640,3
2.0,2.0,70,-23.57792,-46.5929239,299521,2
4.0,3.0,390,-23.6385523,-46.6999185,2764240,1
4.0,4.0,176,-23.5875766,-46.6467934,2456240,2
3.0,1.0,86,-23.5423455,-46.6849057,782264,3
2.0,2.0,82,-23.6114382,-46.6305554,776911,2
2.0,1.0,65,-23.5325838,-46.718834,512103,1
2.0,2.0,55,-23.5928307,-46.6351712,767574,1
3.0,3.0,170,-23.6124119,-46.7380032,1136250,3
4.0,4.0,233,-23.6231013,-46.6740539,2864690,1
2.0,1.0,57,-23.5961054,-46.6293166,411439,2
2.0,1.0,120,-23.5606459,-46.6790179,1497070,1
2.0,2.0,66,-23.5868048,-46.6781762,984264,3
1.0,1.0,36,-23.5570145,-46.665784,528124,1
4.0,4.0,240,-23.6119465,-46.707115,1755970,1
4.0,5.0,407,-23.6347054,-46.7146293,4039720,3
1.0,1.0,63,-23.5716359,-46.6164866,589485,2
3.0,2.0,102,-23.6090846,-46.6634669,1371940,1
4.0,4.0,350,-23.6253845,-46.7313837,2048520,3
3.0,1.0,85,-23.5834017,-46.6771995,1050120,1
3.0,1.0,240,-23.5410987,-46.6823585,1556810,2
3.0,3.0,230,-23.588259,-46.630847,1749820,2
4.0,4.0,178,-23.6209483,-46.6960627,2326800,3
2.0,1.0,93,-23.5774343,-46.5896931,426096,1
3.0,3.0,197,-23.5984331,-46.6341096,2611780,1
4.0,3.0,176,-23.5664326,-46.6614462,2297210,3
4.0,2.0,260,-23.5373696,-46.6765611,2434660,1
4.0,4.0,300,-23.5360741,-46.6690349,2943010,1
2.0,1.0,143,-23.548802,-46.6576032,1342400,2
1.0,1.0,30,-23.5354624,-46.66156,340420,3
4.0,3.0,150,-23.5523872,-46.6990676,1796010,1
1.0,1.0,50,-23.5607815,-46.6408726,504674,3
4.0,4.0,307,-23.5406634,-46.7182035,4237220,1
4.0,3.0,152,-23.5605137,-46.6615352,2854020,3
4.0,4.0,194,-23.6219732,-46.6756984,2408790,1
3.0,2.0,95,-23.6284623,-46.7087046,1033050,1
3.0,1.0,115,-23.5644287,-46.6855007,1434690,3
3.0,2.0,104,-23.622536,-46.6705334,1146710,3
3.0,2.0,136,-23.6059274,-46.6289869,1308960,3
3.0,2.0,100,-23.6168015,-46.6815814,948374,3
3.0,2.0,190,-23.5679614,-46.666278,2787320,2
4.0,3.0,209,-23.5624728,-46.6021541,1577270,1
2.0,1.0,70,-23.6365569,-46.6689273,531636,1
2.0,1.0,80,-23.540555,-46.684183,720111,3
2.0,1.0,65,-23.4926871,-46.6391139,433391,3
3.0,2.0,166,-23.5651188,-46.6577316,2066520,2
2.0,1.0,87,-23.546207,-46.68912,697614,3
2.0,2.0,113,-23.5891951,-46.6153125,901085,1
3.0,2.0,195,-23.5692318,-46.6624866,2236220,3
3.0,2.0,270,-23.5656402,-46.6576189,2939180,1
3.0,1.0,165,-23.5657504,-46.6607026,2024950,2
4.0,6.0,600,-23.6293779,-46.7234471,4798530,3
3.0,2.0,104,-23.6004525,-46.6405625,1223280,1
2.0,1.0,70,-23.6475312,-46.6662263,513754,1
3.0,3.0,223,-23.5662981,-46.6633433,3055320,1
3.0,2.0,176,-23.5704009,-46.6589361,2176010,1
2.0,2.0,73,-23.6143191,-46.6884839,1027610,1
3.0,1.0,57,-23.6404864,-46.6526494,441058,1
4.0,3.0,170,-23.5852735,-46.6454134,1403550,2
3.0,1.0,79,-23.5349943,-46.6738197,746509,2
1.0,2.0,70,-23.6289504,-46.6360883,706564,1
3.0,1.0,73,-23.6164846,-46.6329078,634864,2
3.0,1.0,180,-23.5473555,-46.6569465,1411460,1
3.0,2.0,89,-23.4939184,-46.6249645,603224,3
3.0,2.0,144,-23.5716359,-46.6164866,1347390,3
4.0,3.0,347,-23.5453598,-46.6547291,3852500,3
3.0,3.0,316,-23.5451505,-46.6857646,2634430,2
2.0,1.0,120,-23.5642124,-46.6699908,1361880,2
2.0,2.0,95,-23.5533374,-46.6572429,976351,2
3.0,2.0,112,-23.5609729,-46.6774727,1397270,3
2.0,1.0,87,-23.5837639,-46.6812503,1125360,3
2.0,2.0,80,-23.5243788,-46.6885711,752587,1
2.0,2.0,57,-23.6200756,-46.6375388,586806,3
4.0,3.0,220,-23.5364744,-46.6595461,2186940,1
4.0,2.0,137,-23.606105,-46.616972,1174860,3
2.0,1.0,70,-23.6002827,-46.6736075,557551,3
4.0,4.0,240,-23.6118104,-46.7045893,1684080,3
3.0,1.0,180,-23.554924,-46.6590609,1190290,3
3.0,1.0,136,-23.5428206,-46.6584638,1567150,1
3.0,1.0,83,-23.6329081,-46.7043523,591615,2
3.0,2.0,250,-23.5589437,-46.6605382,3230760,2
2.0,2.0,48,-23.6151197,-46.6856933,628429,1
3.0,2.0,160,-23.579475,-46.628315,1593970,1
4.0,2.0,149,-23.5911488,-46.719962,1571550,2
2.0,2.0,78,-23.642036,-46.6684188,558406,2
1.0,1.0,70,-23.6211718,-46.6736712,695633,1
2.0,1.0,127,-23.5636039,-46.6517831,1259880,3
2.0,1.0,54,-23.5631763,-46.5828918,454744,1
2.0,1.0,138,-23.5647612,-46.6544989,1366620,1
4.0,3.0,126,-23.602778,-46.6673414,1849730,3
4.0,4.0,212,-23.5420183,-46.6697363,1954250,3
2.0,1.0,120,-23.5376335,-46.656168,1344770,1
3.0,2.0,166,-23.5689745,-46.6533705,1807220,1
2.0,1.0,60,-23.6111955,-46.6296955,411329,1
3.0,1.0,157,-23.5385567,-46.6594548,1406860,1
3.0,1.0,169,-23.5618345,-46.6745793,2108370,1
3.0,2.0,82,-23.5527136,-46.5737311,483242,2
2.0,1.0,41,-23.6305591,-46.6198818,221027,1
1.0,1.0,35,-23.535689,-46.655478,460651,3
2.0,2.0,85,-23.6082453,-46.6222026,560691,2
4.0,4.0,141,-23.5943491,-46.6303611,1709210,2
4.0,2.0,226,-23.5808206,-46.6749359,3164580,3
2.0,2.0,61,-23.610671,-46.620022,440208,1
2.0,1.0,57,-23.62227,-46.607158,278898,2
4.0,3.0,286,-23.589857,-46.62789,3422470,1
4.0,3.0,120,-23.548549,-46.6946792,1651810,3
2.0,1.0,63,-23.5606748,-46.6231477,649620,1
3.0,2.0,87,-23.6050893,-46.6335431,916640,3
2.0,1.0,80,-23.6039317,-46.6462651,641054,1
3.0,2.0,81,-23.53424,-46.5718489,686812,2
1.0,1.0,40,-23.5416241,-46.6587859,649940,1
2.0,2.0,78,-23.5693335,-46.6537776,1376680,3
4.0,3.0,360,-23.6043049,-46.6686438,3257620,3
3.0,2.0,141,-23.6143191,-46.6884839,1984830,2
3.0,1.0,80,-23.6312749,-46.6390457,599234,2
3.0,1.0,110,-23.560644,-46.6674652,1265130,2
4.0,2.0,136,-23.5359545,-46.6850558,1309640,3
4.0,2.0,182,-23.586305,-46.6751355,2096200,3
4.0,4.0,229,-23.6185158,-46.7315215,1417690,1
3.0,2.0,88,-23.5570422,-46.6883386,914384,1
4.0,3.0,237,-23.5883706,-46.6056394,2017070,1
4.0,3.0,227,-23.5704176,-46.6340993,1873460,1
2.0,1.0,66,-23.6025066,-46.6758222,666449,1
4.0,4.0,264,-23.4937573,-46.628264,2112330,1
2.0,2.0,65,-23.5636766,-46.6859704,851720,1
3.0,2.0,96,-23.5307307,-46.7279866,945928,1
4.0,3.0,251,-23.6283027,-46.7213996,1613630,2
2.0,1.0,76,-23.5589143,-46.6668377,915694,2
3.0,1.0,128,-23.5877475,-46.6394033,1356810,3
3.0,1.0,105,-23.5438001,-46.6587175,1054590,3
4.0,5.0,220,-23.6096513,-46.6576003,3217560,1
4.0,2.0,178,-23.5625129,-46.6478076,1578300,3
3.0,1.0,69,-23.5941419,-46.64864,583654,1
2.0,1.0,57,-23.5748032,-46.6140622,297708,3
4.0,2.0,126,-23.549156,-46.595405,933181,1
4.0,2.0,126,-23.5896367,-46.6088091,719745,1
3.0,1.0,186,-23.5469696,-46.6570096,1200840,1
3.0,3.0,195,-23.5453335,-46.6605358,2343720,2
3.0,2.0,102,-23.6047501,-46.6566869,1461240,3
4.0,4.0,115,-23.612362,-46.635134,1439780,3
4.0,3.0,351,-23.6390494,-46.7007211,3719380,2
4.0,2.0,138,-23.5850197,-46.6867806,1469810,2
3.0,1.0,146,-23.5625129,-46.6478076,1294560,3
3.0,2.0,80,-23.5738634,-46.6505751,825844,2
3.0,2.0,157,-23.5873465,-46.6732971,2622930,2
3.0,3.0,214,-23.5331445,-46.6844115,2204930,2
4.0,3.0,130,-23.5346844,-46.6833429,1729490,1
3.0,3.0,200,-23.5482313,-46.6615051,2252790,2
4.0,3.0,200,-23.6052136,-46.6561351,1785550,3
2.0,2.0,65,-23.6011079,-46.7161175,798013,3
3.0,1.0,120,-23.5608767,-46.6722457,1057380,1
2.0,1.0,57,-23.5541148,-46.6781983,584785,2
3.0,1.0,100,-23.5778358,-46.6395809,1151170,3
3.0,2.0,160,-23.6085668,-46.6578881,1905340,3
3.0,1.0,128,-23.5917408,-46.6719003,1622400,2
2.0,1.0,80,-23.5713184,-46.6349529,554962,2
3.0,2.0,116,-23.5734311,-46.645403,1177710,1
3.0,2.0,67,-23.6472437,-46.6368677,680975,2
2.0,1.0,80,-23.5769643,-46.6269831,670062,1
4.0,4.0,500,-23.5925224,-46.6283659,4702040,2
2.0,1.0,82,-23.5845628,-46.6799369,986777,1
3.0,2.0,96,-23.5672049,-46.5932369,679740,3
2.0,1.0,115,-23.5717496,-46.6416933,1191180,3
1.0,1.0,42,-23.5353584,-46.6857284,429067,1
1.0,1.0,45,-23.5896721,-46.6327806,385145,1
3.0,1.0,150,-23.5753638,-46.6878115,1216690,2
4.0,4.0,284,-23.5278097,-46.7009023,2572800,2
4.0,2.0,360,-23.607345,-46.663591,4274120,2
3.0,3.0,91,-23.5617061,-46.6782262,1281610,1
3.0,3.0,170,-23.5928676,-46.6246589,1596650,1
4.0,2.0,190,-23.6256943,-46.7183279,2264470,1
3.0,2.0,133,-23.5915796,-46.60296,1274230,1
4.0,3.0,208,-23.5560658,-46.7140034,2708460,3
2.0,1.0,66,-23.606681,-46.623191,458512,1
2.0,2.0,85,-23.5546869,-46.6777295,841529,3
3.0,2.0,140,-23.5554506,-46.6467841,1742190,2
3.0,2.0,130,-23.5551168,-46.6785744,1252110,2
2.0,2.0,82,-23.5379069,-46.6609834,1241280,3
4.0,4.0,235,-23.571051,-46.660216,4656610,3
3.0,2.0,77,-23.5376746,-46.5735795,542205,1
2.0,1.0,52,-23.5486537,-46.5953517,336368,2
2.0,1.0,115,-23.5363637,-46.6693856,1231120,2
2.0,2.0,70,-23.5873652,-46.6255899,602884,1
2.0,2.0,57,-23.6152413,-46.6356126,460860,2
3.0,1.0,105,-23.6289099,-46.6909549,818516,3
1.0,2.0,148,-23.5525983,-46.6973418,2051160,2
3.0,3.0,274,-23.6405169,-46.6966892,3010500,1
4.0,3.0,220,-23.6240128,-46.6736753,2251850,2
3.0,2.0,90,-23.5538576,-46.57173,499802,1
3.0,3.0,147,-23.5738535,-46.6487018,2112360,3
4.0,3.0,290,-23.5985036,-46.680257,3096760,3
3.0,1.0,90,-23.5754288,-46.6480921,839196,2
3.0,1.0,140,-23.5329378,-46.6889814,1057320,3
4.0,3.0,185,-23.585134,-46.632858,1962190,2
2.0,1.0,56,-23.5377682,-46.6547377,679066,3
1.0,1.0,41,-23.5580556,-46.6609009,694293,2
4.0,3.0,130,-23.6465706,-46.6675665,1045450,1
1.0,1.0,38,-23.5536847,-46.6505033,733022,2
2.0,2.0,110,-23.6067057,-46.6625026,1660470,1
1.0,1.0,73,-23.5733469,-46.6528459,710478,1
4.0,3.0,167,-23.6255018,-46.6377571,1504980,1
2.0,1.0,72,-23.6400894,-46.647913,596556,2
3.0,2.0,220,-23.6041513,-46.6657919,2379180,3
3.0,3.0,135,-23.582446,-46.6056663,953418,1
4.0,3.0,199,-23.6117099,-46.7367151,1351640,3
3.0,1.0,130,-23.5378437,-46.6675098,813473,2
1.0,1.0,42,-23.556543,-46.653739,516566,2
1.0,1.0,45,-23.5631361,-46.6827315,561401,2
2.0,1.0,80,-23.6183395,-46.63305,823587,3
4.0,4.0,315,-23.6300269,-46.7333132,2871940,2
4.0,2.0,144,-23.5851282,-46.6806016,1738240,2
3.0,2.0,96,-23.532598,-46.685157,1085800,1
2.0,1.0,40,-23.6207687,-46.6766177,398437,2
2.0,1.0,63,-23.5626756,-46.6022731,475445,2
3.0,2.0,153,-23.5376563,-46.6561371,1362560,3
1.0,1.0,74,-23.5354624,-46.66156,839702,2
3.0,3.0,270,-23.616409,-46.6795042,2170650,3
3.0,3.0,355,-23.6139926,-46.7308909,1504030,2
1.0,1.0,36,-23.5738065,-46.6256299,469684,3
4.0,4.0,216,-23.5328592,-46.6734062,2502780,3
4.0,6.0,480,-23.5454866,-46.6549284,4306500,3
3.0,1.0,68,-23.5961957,-46.7255892,566294,1
2.0,1.0,83,-23.5878595,-46.6403094,746240,1
4.0,4.0,312,-23.6093151,-46.6812669,4339190,2
3.0,3.0,106,-23.5336171,-46.6813418,1185100,1
3.0,2.0,124,-23.5485541,-46.6895666,1347530,2
3.0,3.0,210,-23.5403526,-46.6628053,2287480,1
3.0,1.0,94,-23.5812988,-46.7166751,544122,3
4.0,3.0,193,-23.5932779,-46.6512394,1562940,2
2.0,1.0,74,-23.6026324,-46.6434503,626052,2
3.0,2.0,180,-23.646905,-46.6651672,1101670,3
2.0,1.0,60,-23.5825322,-46.6352978,507717,1
4.0,2.0,156,-23.5553804,-46.7377458,1098580,2
3.0,2.0,123,-23.5686938,-46.7287282,711990,3
4.0,4.0,207,-23.6130645,-46.7326162,1251600,1
4.0,2.0,267,-23.5818489,-46.6827779,2977380,1
3.0,3.0,216,-23.5563019,-46.5685781,1565620,3
3.0,2.0,250,-23.5473801,-46.6861265,2111400,3
3.0,1.0,130,-23.5730659,-46.6588416,1762040,1
3.0,2.0,240,-23.5451945,-46.6576055,2170250,1
2.0,1.0,72,-23.5982753,-46.6806664,630433,2
3.0,2.0,236,-23.5339846,-46.6834957,2353290,3
3.0,1.0,86,-23.5486537,-46.5953517,556300,1
3.0,2.0,210,-23.5643304,-46.6227533,2696750,1
3.0,3.0,230,-23.5467901,-46.6574441,2577470,3
3.0,1.0,100,-23.5480818,-46.6542883,1120640,3
3.0,2.0,110,-23.6267977,-46.730333,783013,1
2.0,1.0,55,-23.6421976,-46.6623375,311394,2
3.0,3.0,170,-23.5363011,-46.6645879,1819910,1
3.0,1.0,120,-23.5410085,-46.6553509,1089900,2
2.0,1.0,84,-23.5850512,-46.626115,537518,3
2.0,1.0,85,-23.5259604,-46.6950509,704791,3
4.0,4.0,393,-23.6220046,-46.7351747,1821720,1
1.0,1.0,40,-23.5567492,-46.686938,463076,3
3.0,2.0,217,-23.5943294,-46.6883168,3628930,3
3.0,2.0,100,-23.6173523,-46.6331009,1029480,1
3.0,3.0,130,-23.6276387,-46.6734743,1245260,3
4.0,3.0,150,-23.605308,-46.6734156,1580880,3
4.0,2.0,140,-23.5657004,-46.661914,1759080,3
4.0,3.0,144,-23.6149937,-46.6736182,1677140,1
1.0,2.0,134,-23.5525983,-46.6973418,1857140,2
2.0,1.0,53,-23.5281484,-46.6564441,586504,3
2.0,1.0,70,-23.6118394,-46.6430008,536263,3
2.0,2.0,112,-23.5658172,-46.6603051,1730200,2
3.0,1.0,76,-23.5846487,-46.6423911,538800,2
2.0,1.0,65,-23.5375326,-46.6872717,811063,2
1.0,1.0,62,-23.616812,-46.6800748,557444,3
4.0,4.0,268,-23.594913,-46.6198108,2693890,2
1.0,1.0,43,-23.6159146,-46.6396869,354166,2
3.0,2.0,360,-23.5638312,-46.6649444,4185770,1
4.0,4.0,250,-23.5803735,-46.6734559,2932070,3
3.0,2.0,146,-23.609697,-46.7092596,930847,3
4.0,4.0,177,-23.630371,-46.733204,1592980,2
2.0,1.0,100,-23.5597227,-46.6822776,1074140,3
4.0,2.0,280,-23.5656255,-46.6592422,3847200,1
1.0,1.0,37,-23.6215778,-46.6850453,461477,1
2.0,1.0,120,-23.5465691,-46.6546898,925521,2
4.0,4.0,279,-23.5727778,-46.6527778,3948560,2
2.0,1.0,79,-23.5413332,-46.6738616,650185,1
4.0,4.0,245,-23.5567091,-46.6933114,2510430,2
3.0,2.0,240,-23.6385523,-46.6999185,1701070,3
1.0,1.0,45,-23.581339,-46.64101,422519,3
3.0,2.0,285,-23.5471198,-46.6595722,2840030,3
2.0,3.0,135,-23.6106193,-46.6877893,1751500,1
3.0,2.0,73,-23.5583512,-46.5791415,501230,1
3.0,2.0,130,-23.6069776,-46.6389819,1158870,2
3.0,2.0,100,-23.5150717,-46.6874771,1171710,2
3.0,4.0,330,-23.6022208,-46.6668254,4894590,3
2.0,1.0,75,-23.5656663,-46.642699,1202110,1
3.0,1.0,170,-23.5798628,-46.6859155,3049790,2
5.0,5.0,357,-23.6366667,-46.73,3498430,2
3.0,1.0,109,-23.575471,-46.587439,499403,2
3.0,2.0,108,-23.5808973,-46.6467117,1438340,1
3.0,1.0,90,-23.5562102,-46.6807261,835165,3
4.0,3.0,131,-23.590104,-46.6281842,1494580,1
2.0,1.0,145,-23.6227056,-46.6364697,1115570,3
4.0,2.0,273,-23.566898,-46.6653407,2969920,1
2.0,3.0,124,-23.5621443,-46.6655198,1876010,1
1.0,1.0,48,-23.5589693,-46.6484946,442674,3
2.0,1.0,80,-23.6085702,-46.6649905,952672,3
1.0,1.0,27,-23.5956383,-46.6837935,455116,2
2.0,1.0,80,-23.5298888,-46.6903513,497803,2
3.0,4.0,234,-23.6122389,-46.6826438,2139520,3
3.0,1.0,130,-23.554572,-46.6585398,1092620,1
3.0,1.0,200,-23.6366409,-46.6931342,1625990,3
3.0,2.0,97,-23.6051972,-46.6663606,916950,2
4.0,4.0,240,-23.6115506,-46.704841,1594160,3
3.0,1.0,140,-23.5437226,-46.6538747,1259190,2
3.0,2.0,70,-23.5629673,-46.5781902,464454,2
3.0,2.0,180,-23.5725248,-46.6521681,2034460,3
2.0,1.0,85,-23.5986245,-46.6626627,937780,3
1.0,1.0,28,-23.559836,-46.6670197,411071,3
4.0,2.0,175,-23.5625129,-46.6478076,1551700,2
2.0,1.0,100,-23.5634063,-46.6807427,1247560,3
3.0,4.0,230,-23.6218283,-46.6747552,2629860,2
3.0,2.0,120,-23.5515769,-46.6541133,922548,2
4.0,3.0,280,-23.5698986,-46.7084127,1786500,2
2.0,2.0,80,-23.5411395,-46.6573473,896511,3
3.0,1.0,103,-23.565043,-46.6359565,504285,1
2.0,1.0,70,-23.5413532,-46.6710365,651091,1
3.0,1.0,78,-23.621423,-46.6370535,618570,3
3.0,3.0,125,-23.6340126,-46.7323846,690515,3
3.0,2.0,122,-23.5302242,-46.575694,1034460,3
4.0,3.0,148,-23.5645861,-46.6610292,2425190,1
3.0,2.0,122,-23.5577105,-46.6034894,903557,3
3.0,3.0,144,-23.4972726,-46.6365365,1236900,1
4.0,4.0,404,-23.5268273,-46.6974751,3505900,3
4.0,3.0,560,-23.5399007,-46.659869,4955350,1
3.0,1.0,132,-23.5558633,-46.6929369,1018190,1
4.0,4.0,223,-23.5229364,-46.6836592,2149200,1
4.0,3.0,131,-23.5547603,-46.5679589,1154840,3
2.0,2.0,202,-23.5988525,-46.6747084,1848100,1
4.0,3.0,235,-23.6390494,-46.7007211,2490180,2
4.0,3.0,214,-23.4931113,-46.6289441,2047930,2
3.0,2.0,223,-23.5639518,-46.6576725,2665610,2
4.0,2.0,142,-23.5604609,-46.5952115,1211410,2
3.0,1.0,130,-23.6045781,-46.6601488,1300260,1
4.0,4.0,290,-23.4950618,-46.6261194,1789510,3
3.0,1.0,73,-23.562737,-46.6430289,1077020,2
3.0,2.0,243,-23.5232852,-46.6827043,2996310,2
3.0,4.0,192,-23.6002713,-46.6419843,1845630,2
4.0,3.0,208,-23.4923839,-46.6307611,1234250,2
3.0,2.0,105,-23.5332295,-46.681096,1050500,2
1.0,1.0,43,-23.5418921,-46.6964458,527171,3
2.0,1.0,75,-23.6183183,-46.6748321,646099,3
3.0,3.0,188,-23.5779869,-46.6065224,1681660,3
4.0,3.0,302,-23.5448204,-46.6533502,3532380,2
4.0,4.0,157,-23.5525658,-46.5747897,1331230,3
3.0,2.0,73,-23.6305206,-46.6403785,605981,1
3.0,3.0,140,-23.5734564,-46.6214881,1328760,3
4.0,2.0,132,-23.4972839,-46.6447797,1274940,2
2.0,1.0,60,-23.5421384,-46.6874911,643967,1
3.0,2.0,177,-23.5237382,-46.6953238,1413090,3
3.0,2.0,80,-23.5844551,-46.6380412,669676,2
2.0,1.0,112,-23.5639837,-46.6624691,1643050,3
2.0,1.0,70,-23.564963,-46.6855413,584962,1
3.0,1.0,90,-23.5627165,-46.6668122,1320310,2
3.0,1.0,147,-23.5775781,-46.6477953,1396500,2
2.0,1.0,71,-23.6033664,-46.6763897,813703,2
3.0,2.0,107,-23.6059559,-46.6633639,1729220,2
3.0,1.0,130,-23.5581093,-46.6753258,1493350,1
3.0,2.0,65,-23.5538118,-46.6961678,694301,2
3.0,2.0,87,-23.5344878,-46.6936801,1005080,2
3.0,2.0,145,-23.5507585,-46.5760479,736955,1
3.0,2.0,110,-23.5383348,-46.7161253,1132940,1
3.0,2.0,95,-23.641774,-46.7201059,1028410,1
4.0,6.0,276,-23.597307,-46.666477,4918880,1
2.0,2.0,62,-23.5257335,-46.6911725,602136,3
1.0,2.0,93,-23.5684427,-46.6459702,1795080,1
3.0,1.0,181,-23.5678764,-46.6584121,1966720,1
2.0,1.0,120,-23.5603841,-46.6660377,1397940,3
2.0,2.0,74,-23.6011079,-46.7161175,908507,1
2.0,1.0,72,-23.5663786,-46.6636685,1092740,1
2.0,1.0,66,-23.6023591,-46.6300094,487418,2
2.0,1.0,50,-23.5514857,-46.6487487,673645,1
2.0,1.0,54,-23.5635308,-46.6481519,991876,3
4.0,4.0,385,-23.5319058,-46.7323597,3102280,1
4.0,3.0,171,-23.5253036,-46.732747,1916080,1
1.0,1.0,33,-23.6056866,-46.6588906,324341,3
4.0,3.0,192,-23.6364718,-46.7276921,1919320,3
1.0,1.0,50,-23.534269,-46.653564,442829,1
4.0,5.0,400,-23.5466637,-46.6562893,4662330,1
2.0,1.0,70,-23.578222,-46.641672,700574,2
4.0,4.0,250,-23.5375486,-46.7156045,2045680,2
3.0,2.0,137,-23.6208874,-46.6847453,915451,1
2.0,1.0,58,-23.6163575,-46.628729,597101,1
4.0,6.0,294,-23.5337751,-46.67743,3396490,3
4.0,3.0,152,-23.6364718,-46.7276921,1519460,1
3.0,2.0,91,-23.5238963,-46.6936924,887424,2
3.0,2.0,220,-23.6118517,-46.6593718,2246080,2
1.0,1.0,45,-23.5694927,-46.6368942,380788,2
3.0,2.0,240,-23.5817654,-46.691752,3736540,3
